"id_event","disease","serotype","latitude","longitude","locality","country","region","observation_date","report_date","species","diagnosis_source","humans_affected","humans_deaths","diagnosis_status"
288423,"African swine fever",,14.425191,121.444312,"P. Burgos","Philippines","Asia","2020-09-03T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288422,"African swine fever",,16.847021,120.418858,"Oaqui No. 4","Philippines","Asia","2020-09-03T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288421,"African swine fever",,16.763429,121.7284,"Baniket","Philippines","Asia","2020-09-01T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288420,"African swine fever",,15.712644,119.903661,"Naulo","Philippines","Asia","2020-09-01T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288419,"African swine fever",,15.344866,120.056418,"Santa Barbara","Philippines","Asia","2020-09-01T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288418,"African swine fever",,13.886219,120.954765,"Buli","Philippines","Asia","2020-08-30T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288417,"African swine fever",,14.342819,121.574696,"San Antonio","Philippines","Asia","2020-08-29T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288416,"African swine fever",,14.043607,121.219282,"San Ildefonso","Philippines","Asia","2020-08-29T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288415,"African swine fever",,16.484296,120.463426,"Libtong","Philippines","Asia","2020-08-28T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288414,"African swine fever",,13.90351,121.09773,"Balagtasin","Philippines","Asia","2020-08-28T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288413,"African swine fever",,13.758033,121.062779,"Ibabao","Philippines","Asia","2020-08-28T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288412,"African swine fever",,14.174578,121.221278,"Timugan","Philippines","Asia","2020-08-28T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288411,"African swine fever",,14.136324,122.941611,"Maulawin","Philippines","Asia","2020-08-26T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288410,"African swine fever",,13.980513,121.724349,"Alupaye","Philippines","Asia","2020-08-26T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288409,"African swine fever",,14.444239,121.42195,"Nanguma","Philippines","Asia","2020-08-26T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288408,"African swine fever",,14.129429,120.878878,"Palocpoc II","Philippines","Asia","2020-08-26T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288407,"African swine fever",,14.091376,120.965505,"Sampaloc","Philippines","Asia","2020-08-26T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288406,"African swine fever",,16.895724,121.574605,"Mapuroc","Philippines","Asia","2020-08-26T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288405,"African swine fever",,17.042055,121.677631,"Babanuang","Philippines","Asia","2020-08-26T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288404,"African swine fever",,17.008896,121.771994,"Cutug Grande","Philippines","Asia","2020-08-26T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288403,"African swine fever",,16.80967,121.583528,"Bantug","Philippines","Asia","2020-08-26T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288402,"African swine fever",,16.80967,121.583528,"Bantug","Philippines","Asia","2020-08-26T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288401,"African swine fever",,16.861827,121.665468,"Amistad","Philippines","Asia","2020-08-26T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288400,"African swine fever",,16.946403,121.66202,"Calaocan","Philippines","Asia","2020-08-26T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288399,"African swine fever",,16.546082,120.391867,"Baraoas Norte","Philippines","Asia","2020-08-25T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288398,"African swine fever",,16.546082,120.391867,"Baraoas Norte","Philippines","Asia","2020-08-25T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288397,"African swine fever",,16.888146,121.729231,"Nungnungan I","Philippines","Asia","2020-08-25T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288396,"African swine fever",,14.150367,120.7945,"Dalusag","Philippines","Asia","2020-08-25T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288395,"African swine fever",,16.072954,119.96179,"Cabinuangan","Philippines","Asia","2020-08-25T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288394,"African swine fever",,14.282121,121.401919,"Calios","Philippines","Asia","2020-08-25T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288393,"African swine fever",,13.811741,122.152485,"Anonangin","Philippines","Asia","2020-08-24T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288392,"African swine fever",,13.619847,122.299863,"Barangay 10","Philippines","Asia","2020-08-24T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288391,"African swine fever",,13.905212,121.449048,"San Catalina Sur","Philippines","Asia","2020-08-24T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288390,"African swine fever",,13.900028,122.021942,"Ilayang Rizal","Philippines","Asia","2020-08-24T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288389,"African swine fever",,13.731333,122.281553,"Malaya","Philippines","Asia","2020-08-24T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288388,"African swine fever",,16.967126,121.72459,"Bustamante","Philippines","Asia","2020-08-24T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288387,"African swine fever",,17.125826,121.701351,"Rizal","Philippines","Asia","2020-08-24T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288386,"African swine fever",,17.00775,121.674314,"Bagnos","Philippines","Asia","2020-08-24T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288385,"African swine fever",,16.642079,121.643887,"San Antonio Minit","Philippines","Asia","2020-08-20T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288384,"African swine fever",,14.036111,120.942666,"Gulod","Philippines","Asia","2020-08-19T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288383,"African swine fever",,15.99291,120.751972,"Lawak","Philippines","Asia","2020-08-18T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288382,"African swine fever",,13.5575,123.276389,"Casugad","Philippines","Asia","2020-08-17T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288381,"African swine fever",,16.801231,120.437155,"Butubut Oeste","Philippines","Asia","2020-08-17T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288380,"African swine fever",,13.911302,121.294556,"Arawan","Philippines","Asia","2020-08-13T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288379,"African swine fever",,13.996891,121.914082,"Tigbakin","Philippines","Asia","2020-08-13T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288378,"African swine fever",,13.965331,121.290342,"Cabay","Philippines","Asia","2020-08-13T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288377,"African swine fever",,16.003206,119.852536,"Magsaysay","Philippines","Asia","2020-08-13T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288376,"African swine fever",,16.035607,119.863281,"Papallasen","Philippines","Asia","2020-08-13T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288375,"African swine fever",,14.127156,120.792822,"Medina","Philippines","Asia","2020-08-13T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288374,"African swine fever",,17.383954,121.473401,"Bulanao","Philippines","Asia","2020-08-12T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288373,"African swine fever",,14.129033,121.064036,"Montaña","Philippines","Asia","2020-08-12T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288372,"African swine fever",,13.800847,121.440645,"Abung","Philippines","Asia","2020-08-12T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288371,"African swine fever",,13.921091,121.599031,"Barra","Philippines","Asia","2020-08-12T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288370,"African swine fever",,16.269297,122.13097,"Lual","Philippines","Asia","2020-08-10T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288369,"African swine fever",,17.062635,121.575167,"Matusalem","Philippines","Asia","2020-08-07T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288368,"African swine fever",,14.107388,121.70554,"Liwayway","Philippines","Asia","2020-08-07T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288367,"African swine fever",,13.926191,121.160502,"Calamias","Philippines","Asia","2020-08-06T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288366,"African swine fever",,16.511329,120.312263,"Parian Oeste","Philippines","Asia","2020-08-06T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288365,"African swine fever",,17.284451,121.577883,"Estrada","Philippines","Asia","2020-08-05T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288364,"African swine fever",,17.172854,121.629059,"Casili","Philippines","Asia","2020-08-05T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288363,"African swine fever",,13.946298,121.526872,"Bignay I","Philippines","Asia","2020-08-05T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288362,"African swine fever",,14.245004,121.28756,"Balian","Philippines","Asia","2020-08-04T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288361,"African swine fever",,17.532363,121.379926,"Dugpa","Philippines","Asia","2020-08-03T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288360,"African swine fever",,15.820775,119.963139,"Anis","Philippines","Asia","2020-07-30T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288359,"African swine fever",,15.820775,119.963139,"Potol","Philippines","Asia","2020-07-30T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288358,"African swine fever",,16.069063,120.012647,"Camagsingalan","Philippines","Asia","2020-07-28T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288357,"African swine fever",,14.559909,121.398434,"Sampaloc","Philippines","Asia","2020-07-21T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288356,"African swine fever",,16.016399,120.475349,"Apaya","Philippines","Asia","2020-07-20T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288355,"African swine fever",,17.477076,121.091472,"Talalang","Philippines","Asia","2020-07-17T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288354,"African swine fever",,13.926191,121.160502,"San Isidro Sur","Philippines","Asia","2020-07-17T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288353,"African swine fever",,14.107388,121.70554,"Mabini Ibaba","Philippines","Asia","2020-06-26T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288352,"African swine fever",,15.929655,120.353274,"Bacnar","Philippines","Asia","2020-06-26T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288351,"African swine fever",,16.200476,119.897446,"Banog Norte","Philippines","Asia","2020-06-23T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288350,"African swine fever",,15.820775,119.963139,"Macalva Sur","Philippines","Asia","2020-06-18T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288349,"African swine fever",,15.820775,119.963139,"Bued","Philippines","Asia","2020-05-26T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288348,"African swine fever",,15.820775,119.963139,"Arnedo","Philippines","Asia","2020-05-15T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288347,"African swine fever",,15.820775,119.963139,"Awile","Philippines","Asia","2020-04-14T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288346,"African swine fever",,15.820775,119.963139,"Rosario","Philippines","Asia","2020-03-03T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288345,"African swine fever",,15.820775,119.963139,"Alitaya","Philippines","Asia","2020-02-28T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
288344,"African swine fever",,15.541389,121.086111,"Calancuasan Sur","Philippines","Asia","2020-02-19T00:00:00Z","2021-02-06T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
287660,"African swine fever",,13.38,123.63,"Malinao","Philippines","Asia",,"2021-02-01T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
287634,"African swine fever",,10.95,125,"Dulag","Philippines","Asia",,"2021-01-29T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
286654,"African swine fever",,10.78,124.93,"Javier","Philippines","Asia",,"2021-01-22T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
286648,"African swine fever",,10.89,124.955,"La Paz","Philippines","Asia",,"2021-01-22T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
286620,"African swine fever",,7.2548,126.155,"Pantukan","Philippines","Asia",,"2021-01-20T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
286619,"African swine fever",,7.87,126.339,"Boston town","Philippines","Asia",,"2021-01-20T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
286618,"African swine fever",,7.044,126.44,"Tarragona","Philippines","Asia",,"2021-01-20T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
286617,"African swine fever",,6.95,126.217,"Mati City","Philippines","Asia",,"2021-01-20T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
286506,"African swine fever",,6.9660802014957,126.01864826095,"Banay-Banay town","Philippines","Asia",,"2021-01-20T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
286505,"African swine fever",,7.731933162644,125.97794085863,"Montevista town, Davao de Oro","Philippines","Asia",,"2021-01-20T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
286389,"African swine fever",,10.67,125.04,"Abuyog, villages of Can-aporong and Bunga","Philippines","Asia","2021-01-06T00:00:00Z","2021-01-16T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
285397,"African swine fever",,7.028,125.123,"KIDAPAWAN CITY","Philippines","Asia",,"2020-12-24T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
282823,"African swine fever",,7.13,125.89,"Barangay kingking","Philippines","Asia",,"2020-11-23T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
282822,"African swine fever",,7.645,126.03,"Barangay Siocon","Philippines","Asia",,"2020-11-23T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
282821,"African swine fever",,7.25,126.155,"Barangay Pantukan","Philippines","Asia",,"2020-11-23T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
282820,"African swine fever",,6.33,125.39,"Barangay Panamin","Philippines","Asia",,"2020-11-23T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
282819,"African swine fever",,5.77,125.22,"Barangay Cablalan","Philippines","Asia",,"2020-11-23T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
282816,"African swine fever",,5.57,125.32,"Barangay Batulaki","Philippines","Asia",,"2020-11-23T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
282815,"African swine fever",,5.69,125.29,"Barangay Pangyan","Philippines","Asia",,"2020-11-23T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
282611,"African swine fever",,8.21,124.25,"Iligan City","Philippines","Asia",,"2020-11-20T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
282610,"African swine fever",,7.43,125.8,"Tagum City","Philippines","Asia",,"2020-11-20T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
282609,"African swine fever",,8.722549,126.09364,"Cortes","Philippines","Asia",,"2020-11-20T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
281171,"African swine fever",,7.36,125.69,"CARMEN","Philippines","Asia","2020-10-28T00:00:00Z","2020-10-30T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
281170,"African swine fever",,7.5,125.62,"Sto. Tomas","Philippines","Asia","2020-10-13T00:00:00Z","2020-10-30T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
280919,"African swine fever",,7.44778,125.80778,"Tagum City","Philippines","Asia","2020-09-30T00:00:00Z","2020-10-22T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
280184,"African swine fever",,5.794634,125.315448,"Barangay Calpidong","Philippines","Asia","2020-10-03T00:00:00Z","2020-10-09T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
279474,"African swine fever",,18.171161,120.748334,"Tagudin, Suyo, Sta. Cruz and Sta. Lucia","Philippines","Asia",,"2020-09-30T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
279473,"African swine fever",,17.268334,120.528857,"Ilocos Sur","Philippines","Asia",,"2020-09-30T00:00:00Z","Domestic,Swine,","National authorities",,,"Confirmed"
279237,"African swine fever",,6.72321,125.219905,"Lower Marber","Philippines","Asia","2020-08-27T00:00:00Z","2020-09-28T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
279236,"African swine fever",,6.848456,125.113478,"Kawayanon","Philippines","Asia","2020-08-14T00:00:00Z","2020-09-28T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
279235,"African swine fever",,7.073787,125.077336,"Gayola","Philippines","Asia","2020-08-13T00:00:00Z","2020-09-28T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
279234,"African swine fever",,7.147107,125.04368,"Datu Indang","Philippines","Asia","2020-08-08T00:00:00Z","2020-09-28T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
279233,"African swine fever",,5.695945,125.28949,"Pangyan","Philippines","Asia","2020-07-29T00:00:00Z","2020-09-28T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
279232,"African swine fever",,7.310915,125.202908,"Lanao Kuran","Philippines","Asia","2020-07-29T00:00:00Z","2020-09-28T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
279231,"African swine fever",,6.816935,125.176407,"Barayong","Philippines","Asia","2020-07-24T00:00:00Z","2020-09-28T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
279230,"African swine fever",,7.287933,125.685705,"Cagangohan","Philippines","Asia","2020-07-20T00:00:00Z","2020-09-28T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
279229,"African swine fever",,6.790896,125.199343,"Dolo","Philippines","Asia","2020-07-20T00:00:00Z","2020-09-28T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
279228,"African swine fever",,7.399683,125.297539,"Magsaysay","Philippines","Asia","2020-07-17T00:00:00Z","2020-09-28T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
279227,"African swine fever",,5.592109,125.34638,"Balangonan","Philippines","Asia","2020-07-13T00:00:00Z","2020-09-28T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
279226,"African swine fever",,7.116934,125.15783,"Ilian","Philippines","Asia","2020-07-08T00:00:00Z","2020-09-28T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
279225,"African swine fever",,6.495181,125.465735,"Basiawan","Philippines","Asia","2020-06-15T00:00:00Z","2020-09-28T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
279224,"African swine fever",,6.816707,125.375368,"Tagabuli","Philippines","Asia","2020-05-19T00:00:00Z","2020-09-28T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
279181,"African swine fever",,13.785,122.088,"Amontay, Pitogo, Quezon","Philippines","Asia","2020-08-04T00:00:00Z","2020-09-21T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
278876,"African swine fever",,13.608926,123.217135,"Capucnasan","Philippines","Asia","2020-08-28T00:00:00Z","2020-09-21T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
278875,"African swine fever",,13.643457,123.100055,"Cagbunga","Philippines","Asia","2020-08-26T00:00:00Z","2020-09-21T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
278874,"African swine fever",,13.653492,123.2437,"Pacol","Philippines","Asia","2020-08-26T00:00:00Z","2020-09-21T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
278873,"African swine fever",,16.892983,121.651121,"Gaddanan","Philippines","Asia","2020-08-18T00:00:00Z","2020-09-21T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
278872,"African swine fever",,13.537799,123.285749,"Anayan","Philippines","Asia","2020-08-17T00:00:00Z","2020-09-21T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
278871,"African swine fever",,13.555525,123.200515,"Taban","Philippines","Asia","2020-08-17T00:00:00Z","2020-09-21T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
278870,"African swine fever",,13.37331,123.386945,"Paloyon Oriental","Philippines","Asia","2020-08-17T00:00:00Z","2020-09-21T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
278869,"African swine fever",,15.798839,119.975269,"Guinabon","Philippines","Asia","2020-08-13T00:00:00Z","2020-09-21T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
278868,"African swine fever",,13.826397,122.297226,"Cogorin Ilaya","Philippines","Asia","2020-08-13T00:00:00Z","2020-09-21T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
278867,"African swine fever",,13.905212,121.449048,"San Andres","Philippines","Asia","2020-08-13T00:00:00Z","2020-09-21T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
278866,"African swine fever",,13.965331,121.290342,"San Pedro","Philippines","Asia","2020-08-13T00:00:00Z","2020-09-21T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
278865,"African swine fever",,16.618272,121.647065,"San Manuel","Philippines","Asia","2020-08-13T00:00:00Z","2020-09-21T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
278864,"African swine fever",,16.321551,120.393578,"Capas","Philippines","Asia","2020-08-13T00:00:00Z","2020-09-21T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
278863,"African swine fever",,16.950037,120.466039,"Bario-An","Philippines","Asia","2020-08-10T00:00:00Z","2020-09-21T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
278862,"African swine fever",,13.519084,123.27863,"Santo Domingo","Philippines","Asia","2020-08-07T00:00:00Z","2020-09-21T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
278861,"African swine fever",,17.136455,121.646407,"Holy Friday","Philippines","Asia","2020-08-05T00:00:00Z","2020-09-21T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
278860,"African swine fever",,13.819109,121.444191,"Poctol","Philippines","Asia","2020-08-04T00:00:00Z","2020-09-21T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
278859,"African swine fever",,16.941209,121.710201,"Harana","Philippines","Asia","2020-08-03T00:00:00Z","2020-09-21T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
278858,"African swine fever",,16.791749,121.53832,"Bugallon Norte","Philippines","Asia","2020-08-03T00:00:00Z","2020-09-21T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
278857,"African swine fever",,16.955446,121.617183,"Penecien","Philippines","Asia","2020-08-03T00:00:00Z","2020-09-21T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
278856,"African swine fever",,15.965134,119.870987,"Amalbalan","Philippines","Asia","2020-07-30T00:00:00Z","2020-09-21T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
278855,"African swine fever",,16.339286,119.84629,"Estanza","Philippines","Asia","2020-07-30T00:00:00Z","2020-09-21T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
278854,"African swine fever",,14.048305,120.93083,"Poblacion 2","Philippines","Asia","2020-07-29T00:00:00Z","2020-09-21T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
278853,"African swine fever",,14.258029,121.376867,"Duhat","Philippines","Asia","2020-07-29T00:00:00Z","2020-09-21T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
278852,"African swine fever",,14.162625,121.116586,"Kay-Anlog","Philippines","Asia","2020-07-29T00:00:00Z","2020-09-21T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
278851,"African swine fever",,13.87063,121.482611,"Manggalang","Philippines","Asia","2020-07-29T00:00:00Z","2020-09-21T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
278850,"African swine fever",,13.700827,122.296844,"Santa Maria Dao","Philippines","Asia","2020-07-29T00:00:00Z","2020-09-21T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
278849,"African swine fever",,14.127156,120.792822,"Medina","Philippines","Asia","2020-07-29T00:00:00Z","2020-09-21T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
278848,"African swine fever",,16.387095,120.350712,"Sta. Rita West","Philippines","Asia","2020-07-29T00:00:00Z","2020-09-21T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
278847,"African swine fever",,17.073942,121.677508,"Lucban","Philippines","Asia","2020-07-28T00:00:00Z","2020-09-21T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
278846,"African swine fever",,17.255375,121.636333,"San Juan","Philippines","Asia","2020-07-22T00:00:00Z","2020-09-21T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
278845,"African swine fever",,15.830013,119.963911,"Doliman","Philippines","Asia","2020-07-22T00:00:00Z","2020-09-21T00:00:00Z","Domestic,Swine,","OIE",,,"Confirmed"
